party_id,party_name,party_description
PP542,Kent Campaign Against Increasing Council Taxes,Sittingbourne First!
PP542,Kent Campaign Against Increasing Council Taxes,Faversham First!
PP542,Kent Campaign Against Increasing Council Taxes,Iwade and Lower Halstow First!
PP542,Kent Campaign Against Increasing Council Taxes,"Newington, Upchurch and Hartlip First!"
PP542,Kent Campaign Against Increasing Council Taxes,Against Kent Science Park's Residential Expansion
PP542,Kent Campaign Against Increasing Council Taxes,Kemsley First!
PP542,Kent Campaign Against Increasing Council Taxes,Protect Faversham's Rural Villages
PP542,Kent Campaign Against Increasing Council Taxes,Teynham and Lynsted First!
PP542,Kent Campaign Against Increasing Council Taxes,Bobbing First!
PP547,Orange Squash,
PP592,Anti-Crime Party,
PP648,Suffolk Together,
PP768,Scottish Democratic Alliance,
PP768,Scottish Democratic Alliance,The Real Independence Party
PP768,Scottish Democratic Alliance,The Flat Tax System Party
PP768,Scottish Democratic Alliance,The Low Sales Tax Party
PP768,Scottish Democratic Alliance,Cut Bureaucracy to Promote More Jobs
PP768,Scottish Democratic Alliance,Scottish Taxes for Scottish Jobs
PP768,Scottish Democratic Alliance,Lower Taxes for Economic Growth
PP768,Scottish Democratic Alliance,The Competence Before Age Party
PP768,Scottish Democratic Alliance,Competency Standards for Election Candidates
PP768,Scottish Democratic Alliance,The Other Independence Party
PP768,Scottish Democratic Alliance,The Term Legislation Party
PP768,Scottish Democratic Alliance,Scotland Affords High State Pensions
PP819,REPRESENT,
PP821,New Independent Centralists,
PP888,Scottish Homeland Party,
PP888,Scottish Homeland Party,Scottish Homeland Party
PP888,Scottish Homeland Party,Scotland Homeland Party
PP888,Scottish Homeland Party,Scottish Homeland Development Party
PP888,Scottish Homeland Party,Scottish Homeland Security Party
PP888,Scottish Homeland Party,Scotland's Homeland Security Party
PP888,Scottish Homeland Party,Scotland's Homeland Democracy Party
PP888,Scottish Homeland Party,English Homeland Party
PP888,Scottish Homeland Party,Welsh Homeland Party
PP888,Scottish Homeland Party,British Homeland Party
PP1767,Freedom Democrats,
PP1767,Freedom Democrats,“The Silent Majority”
PP1767,Freedom Democrats,Standing up for the Silent Majority
PP1767,Freedom Democrats,We are The Silent Majority
PP1767,Freedom Democrats,Freedom from political correctness
PP1767,Freedom Democrats,Freedom from the European Union
PP1767,Freedom Democrats,The voice of the Silent Majority
PP1813,The Democratic Party,
PP1813,The Democratic Party,Democracy for England
PP1813,The Democratic Party,Independence from Britain
PP2176,Kaizen Liberal Utilitarian Democrats,
PP2176,Kaizen Liberal Utilitarian Democrats,Balance and Direction
PP2176,Kaizen Liberal Utilitarian Democrats,Masters of the Political Future
PP2176,Kaizen Liberal Utilitarian Democrats,Flexible Leadership for a Changing World
PP2176,Kaizen Liberal Utilitarian Democrats,A Party that makes Democracy Work
PP2176,Kaizen Liberal Utilitarian Democrats,"Built for Life, Designed to Serve"
PP2176,Kaizen Liberal Utilitarian Democrats,"Peace, Perspective, Prosperity and Protection"
PP125,Pensioner Coalition,
PP6579,"WISE (Wales, Ireland, Scotland, England) Reunited",
PP6579,"WISE (Wales, Ireland, Scotland, England) Reunited","W.I.S.E. (Wales, Ireland, Scotland, England) Reunited | 2"
PP6586,"WISE (Wales, Ireland, Scotland, England) Reunited",
PP6586,"WISE (Wales, Ireland, Scotland, England) Reunited","W.I.S.E. (Wales, Ireland, Scotland, England) Reunited | 1"
PP770,Pirate Party UK,
PP770,Pirate Party UK,The Pirate Party
PP770,Pirate Party UK,The Pirate Party UK
PP770,Pirate Party UK,Pirate Party of the United Kingdom
PP770,Pirate Party UK,Official Pirate Party UK Candidate
PP770,Pirate Party UK,Official Pirate Party Candidate
PP770,Pirate Party UK,Pirate Party | Plaid Mor-leidr
PP770,Pirate Party UK,Pirates Party | Plaid Mor-ladron
PP770,Pirate Party UK,Pirates Party UK | Plaid Mor-ladron DU
PP770,Pirate Party UK,Pirate Party Scotland
PP770,Pirate Party UK,Scottish Pirate Party
PP770,Pirate Party UK,The Scottish Pirate Party
PP770,Pirate Party UK,Official Scottish Pirate Party Candidate
PP2013,Brentwood First,
PP2013,Brentwood First,Brentwood First
PP2013,Brentwood First,Putting Brentwood First
PP2013,Brentwood First,Working Together for Brentwood
PP2013,Brentwood First,Brentwood - our top priority!
PP2013,Brentwood First,Independent voices for our Borough
PP2013,Brentwood First,Independent voices for a better Brentwood
PP2013,Brentwood First,"Brentwood first, politics second"
PP2013,Brentwood First,Independently minded voices
PP2013,Brentwood First,Your independent voice for our community
PP2265,Keep Our St Helier Hospital Party,
PP2265,Keep Our St Helier Hospital Party,Defending hospital services
PP2265,Keep Our St Helier Hospital Party,Fighting NHS cuts
PP2265,Keep Our St Helier Hospital Party,Opposing privatisation of the NHS
PP2265,Keep Our St Helier Hospital Party,Fighting for the NHS
PP2265,Keep Our St Helier Hospital Party,Fighting for our hospital
PP2265,Keep Our St Helier Hospital Party,Fighting for our St Helier Hospital
PP2265,Keep Our St Helier Hospital Party,Defending St Helier Hospital
PP2265,Keep Our St Helier Hospital Party,Protecting hospital services
PP2265,Keep Our St Helier Hospital Party,Fighting for the National Health Service
PP2265,Keep Our St Helier Hospital Party,Protecting our St Helier Hospital
PP2277,Democracy First,
PP2277,Democracy First,Representing Christian Values
PP2277,Democracy First,Seeking optimum welfare of all citizens
PP2277,Democracy First,"Seeking compassionate, open and fair-minded government"
PP2277,Democracy First,Accepting all traditions and backgrounds
PP2277,Democracy First,Promoting economic benefit for everyone.
PP2309,Europeans Party,
PP2309,Europeans Party,Modern United Europeans
PP12,East Cleveland Independent,
PP12,East Cleveland Independent,Redcar and Cleveland Independent
PP12,East Cleveland Independent,Saltburn Independent
PP12,East Cleveland Independent,Saltburn By The Sea Independent
PP12,East Cleveland Independent,Guisborough Independent
PP12,East Cleveland Independent,East Cleveland And Guisborough Independent
PP12,East Cleveland Independent,Guisborough And Hutton Independent
PP12,East Cleveland Independent,Loftus Independent
PP12,East Cleveland Independent,Loftus Ward Independent
PP12,East Cleveland Independent,Lingdale Independent
PP12,East Cleveland Independent,Marske Independent
PP12,East Cleveland Independent,Marske By The Sea Independent
PP12,East Cleveland Independent,Boosbeck Independent
PP24,Liberty,
PP29,All-Party Alliance Against Brussels,
PP587,Selston Parish Independents,
PP587,Selston Parish Independents,Selston People Working For Selston People
PP587,Selston Parish Independents,Selston Independents Getting Things Done
PP587,Selston Parish Independents,Selston Area Independents Putting People First
PP587,Selston Parish Independents,Selston Area Independents Working For You
PP587,Selston Parish Independents,Your Vote Our Independence
PP587,Selston Parish Independents,The Vote That Lasts
PP587,Selston Parish Independents,Selston Area Independents Here For You
PP587,Selston Parish Independents,Selston Independent Environmentalists
PP6656,Northamptonshire Independents,
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Billing
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Brookside
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Eastfield
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Headlands
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Kingsley
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Nene Valley
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Phippsville
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Rectory farm
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Riverside
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Semilong
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Kingsthorpe North
PP6656,Northamptonshire Independents,Northamptonshire Independents working for Spring Park
PP1918,Independence from Europe,
PP1918,Independence from Europe,EU Out
PP1918,Independence from Europe,Abolish Assembly and leave European Union | Diddymu’r Cynulliad a Gadael yr Undeb Ewropeaidd
PP1918,Independence from Europe,Independence Now
PP1918,Independence from Europe,Stop HS2
PP1918,Independence from Europe,Say No To HS2
PP1918,Independence from Europe,EU harms working people
PP1918,Independence from Europe,EU must be joking
PP1918,Independence from Europe,British Independence Now
PP1918,Independence from Europe,For Independence
PP1918,Independence from Europe,Anti EU Party
PP1918,Independence from Europe,Save Our Cinemas And London's Heritage
PP333,The Rhema Party,
PP838,Independent Ealing Acton Communities Public Services,
PP1882,Downlands Residents Group,
PP1882,Downlands Residents Group,"Working for Chipstead, Hooley, Netherne, Woodmansterne"
PP1882,Downlands Residents Group,"Working for Woodmansterne, Chipstead, Hooley, Netherne"
PP2195,NOTA,
PP2195,NOTA,The Voice of the Electorate
PP2486,Something New,
PP2520,The Just Political Party,
PP2520,The Just Political Party,Great Aspirations. Great Britain.
PP2520,The Just Political Party,Just and Fair
PP2525,Independent Democrats,
PP2525,Independent Democrats,Choose Democracy | Choose Democracy
PP31,Ulster Third Way,
PP50,Christian Democratic Party,
PP50,Christian Democratic Party,Christian Democratic Resurgence
PP50,Christian Democratic Party,Christian Democratic Solidarity
PP50,Christian Democratic Party,Christian Democratic Union
PP50,Christian Democratic Party,Solidarity and Conscience for Life
PP50,Christian Democratic Party,Popular Catholic Action for Common Good
PP50,Christian Democratic Party,Promoting and Serving the Common Good
PP50,Christian Democratic Party,enduring and traditional truths and values
PP50,Christian Democratic Party,"Culture of Life, Moderation and Modesty"
PP50,Christian Democratic Party,Union of Christian Democrats
PP50,Christian Democratic Party,European Christian Democratic Solidarity
PP93,The True British Alliance Party,
PP98,The Rock 'N Roll Loony Party,
PP101,Progressive Unionist Party of Northern Ireland,
PP106,British National Party,
PP106,British National Party,British Jobs for British Workers
PP106,British National Party,British National Party
PP106,British National Party,British National Party Local People First
PP106,British National Party,Re-elect Nick Griffin
PP106,British National Party,Fighting Unsustainable Housing Because We Care
PP106,British National Party,Because we can make Britain better
PP106,British National Party,With Nick Griffin
PP106,British National Party,Because we can make Scotland better
PP106,British National Party,Because we can make Wales better
PP106,British National Party,British National Party - Plaid Cenedlaethol Prydeinig
PP106,British National Party,Because the English have rights too
PP106,British National Party,At the heart of our community
PP118,National Front,
PP118,National Front,National Front Britain For The British
PP118,National Front,National Front Putting Britain First
PP118,National Front,National Front Stop Immigration Start Repatriation
PP118,National Front,National Front Regain Control Of Britain
PP118,National Front,National Front Restore Law and Order
PP118,National Front,National Front Stay In United Kingdom
PP118,National Front,National Front Wales In United Kingdom
PP118,National Front,National Front Fighting For Freedom
PP118,National Front,National Front Uniting Britain
PP118,National Front,National Front Ulster Is British Forever
PP118,National Front,National Front North East Stop Immigration
PP118,National Front,National Front Putting Londoners First
PP132,Tax-Avoid For The Self-Employed,
PP137,United Unionist Coalition,
PP221,Hersham Village Society,
PP255,The First Democrat Party,
PPm1906,The Cromwell Republican Commonwealth Party,
PP186,Unrepresented Peoples Party,
PP890,Nottinghamshire Independents,
PP890,Nottinghamshire Independents,"Common ground, common sense, common goal"
PP890,Nottinghamshire Independents,Nottinghamshire Independents
PP890,Nottinghamshire Independents,"You say, We do"
PP1887,Action on Digital Addiction and Cyberstalking,
PP1887,Action on Digital Addiction and Cyberstalking,Action on Cyberstalking Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Digital Addiction Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Censorship Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Cyberbullying Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Internet Trolling Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Internet Addiction Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Cyberflashing Now
PP1887,Action on Digital Addiction and Cyberstalking,Action on Gaming Addiction Now
